asn,prefix,as_path
8240,1.2.0.0/16,3327 20640 25418 1 1
204240,1.2.0.0/16,15895 20640 25418 1 1
49929,1.2.0.0/16,3267 20640 25418 1 1
204231,1.2.0.0/16,8359 20640 25418 1 1
24083,1.2.0.0/16,7693 38082 32787 10753 1 1
204102,1.2.0.0/16,3216 2914 7029 63264 1 1
49562,1.2.0.0/16,43531 5738 10753 1 1
203873,1.2.0.0/16,43267 20640 25418 1 1
23728,1.2.0.0/16,3758 4637 32787 10753 1 1
203747,1.2.0.0/16,12695 20640 25418 1 1
48691,1.2.0.0/16,25454 3223 20640 25418 1 1
203002,1.2.0.0/16,3216 2914 7029 63264 1 1
22854,1.2.0.0/16,3549 10753 1 1
202873,1.2.0.0/16,3216 2914 7029 63264 1 1
202880,1.2.0.0/16,199599 20640 25418 1 1
48569,1.2.0.0/16,3352 174 5738 10753 1 1
48560,1.2.0.0/16,6703 12883 20640 25418 1 1
202871,1.2.0.0/16,3216 2914 7029 63264 1 1
202844,1.2.0.0/16,12715 3303 7029 63264 1 1
48533,1.2.0.0/16,3255 20640 25418 1 1
48524,1.2.0.0/16,29076 20640 25418 1 1
202835,1.2.0.0/16,3216 2914 7029 63264 1 1
202768,1.2.0.0/16,3216 2914 7029 63264 1 1
48449,1.2.0.0/16,8220 286 25418 1 1
202760,1.2.0.0/16,3216 2914 7029 63264 1 1
48441,1.2.0.0/16,12389 4809 15412 15802 57187 43531 5738 10753 1 1
202752,1.2.0.0/16,3216 2914 7029 63264 1 1
47891,1.2.0.0/16,174 5738 10753 1 1
202202,1.2.0.0/16,3216 2914 7029 63264 1 1
47870,1.2.0.0/16,2828 10753 1 1
202181,1.2.0.0/16,30733 6453 25418 1 1
202173,1.2.0.0/16,8359 20640 25418 1 1
47862,1.2.0.0/16,11537 1 1
47853,1.2.0.0/16,41164 3292 286 25418 1 1
202164,1.2.0.0/16,199599 20640 25418 1 1
202136,1.2.0.0/16,61031 20640 25418 1 1
47771,1.2.0.0/16,6939 13536 5738 10753 1 1
202082,1.2.0.0/16,8359 20640 25418 1 1
47759,1.2.0.0/16,8732 20640 25418 1 1
202070,1.2.0.0/16,3216 2914 7029 63264 1 1
202054,1.2.0.0/16,6939 13536 5738 10753 1 1
47743,1.2.0.0/16,3255 20640 25418 1 1
47734,1.2.0.0/16,9050 286 25418 1 1
202045,1.2.0.0/16,3216 2914 7029 63264 1 1
201858,1.2.0.0/16,3216 2914 7029 63264 1 1
201820,1.2.0.0/16,3216 2914 7029 63264 1 1
47489,1.2.0.0/16,31133 3549 10753 1 1
201800,1.2.0.0/16,3216 2914 7029 63264 1 1
47470,1.2.0.0/16,30733 6453 25418 1 1
201781,1.2.0.0/16,8492 20640 25418 1 1
201556,1.2.0.0/16,31133 3549 10753 1 1
47185,1.2.0.0/16,15924 174 5738 10753 1 1
201496,1.2.0.0/16,24739 3356 10753 1 1
201200,1.2.0.0/16,8262 3356 10753 1 1
46889,1.2.0.0/16,3356 10753 1 1
46789,1.2.0.0/16,3356 10753 1 1
201100,1.2.0.0/16,31133 3549 10753 1 1
200884,1.2.0.0/16,174 5738 10753 1 1
46573,1.2.0.0/16,3549 10753 1 1
46564,1.2.0.0/16,3356 10753 1 1
200875,1.2.0.0/16,3216 2914 7029 63264 1 1
200524,1.2.0.0/16,12695 20640 25418 1 1
46213,1.2.0.0/16,3356 10753 1 1
46204,1.2.0.0/16,2828 10753 1 1
200515,1.2.0.0/16,3216 2914 7029 63264 1 1
19814,1.2.0.0/16,3561 4637 32787 10753 1 1
45522,1.2.0.0/16,38809 3549 10753 1 1
199833,1.2.0.0/16,31133 3549 10753 1 1
19518,1.2.0.0/16,6939 13536 5738 10753 1 1
45226,1.2.0.0/16,38809 3549 10753 1 1
199537,1.2.0.0/16,3216 2914 7029 63264 1 1
45161,1.2.0.0/16,4755 10026 4657 12025 10753 1 1
199386,1.2.0.0/16,12695 20640 25418 1 1
45075,1.2.0.0/16,4808 209 12025 10753 1 1
199377,1.2.0.0/16,3216 2914 7029 63264 1 1
199194,1.2.0.0/16,3216 2914 7029 63264 1 1
19151,1.2.0.0/16,286 25418 1 1
327782,1.2.0.0/16,6939 13536 5738 10753 1 1
327791,1.2.0.0/16,6939 13536 5738 10753 1 1
19160,1.2.0.0/16,3356 10753 1 1
44868,1.2.0.0/16,5468 3267 20640 25418 1 1
199179,1.2.0.0/16,8732 20640 25418 1 1
199120,1.2.0.0/16,3216 2914 7029 63264 1 1
199063,1.2.0.0/16,43727 20640 25418 1 1
44649,1.2.0.0/16,8708 2828 10753 1 1
198960,1.2.0.0/16,3216 2914 7029 63264 1 1
44566,1.2.0.0/16,34772 6939 13536 5738 10753 1 1
198877,1.2.0.0/16,3216 2914 7029 63264 1 1
44451,1.2.0.0/16,43531 5738 10753 1 1
198762,1.2.0.0/16,3216 2914 7029 63264 1 1
44267,1.2.0.0/16,8359 20640 25418 1 1
198578,1.2.0.0/16,3216 2914 7029 63264 1 1
18522,1.2.0.0/16,3549 10753 1 1
198541,1.2.0.0/16,31133 3549 10753 1 1
198502,1.2.0.0/16,3216 2914 7029 63264 1 1
44157,1.2.0.0/16,8708 2828 10753 1 1
198468,1.2.0.0/16,3216 2914 7029 63264 1 1
18400,1.2.0.0/16,4826 3491 3549 10753 1 1
198419,1.2.0.0/16,31133 3549 10753 1 1
197857,1.2.0.0/16,3216 2914 7029 63264 1 1
43497,1.2.0.0/16,15772 20640 25418 1 1
197808,1.2.0.0/16,3216 2914 7029 63264 1 1
197725,1.2.0.0/16,9002 286 25418 1 1
43403,1.2.0.0/16,2854 20640 25418 1 1
197714,1.2.0.0/16,3216 2914 7029 63264 1 1
197574,1.2.0.0/16,29226 20640 25418 1 1
43178,1.2.0.0/16,39326 20640 25418 1 1
197489,1.2.0.0/16,9002 286 25418 1 1
197470,1.2.0.0/16,5603 3549 10753 1 1
43159,1.2.0.0/16,5400 286 25418 1 1
43150,1.2.0.0/16,1299 7029 63264 1 1
197461,1.2.0.0/16,3216 2914 7029 63264 1 1
197394,1.2.0.0/16,31133 3549 10753 1 1
197360,1.2.0.0/16,31133 3549 10753 1 1
17321,1.2.0.0/16,3561 4637 32787 10753 1 1
197340,1.2.0.0/16,3216 2914 7029 63264 1 1
42965,1.2.0.0/16,3549 10753 1 1
197276,1.2.0.0/16,8359 20640 25418 1 1
62461,1.2.0.0/16,12714 20640 25418 1 1
11009,1.2.0.0/16,5050 3549 10753 1 1
62443,1.2.0.0/16,3216 2914 7029 63264 1 1
36274,1.2.0.0/16,3356 10753 1 1
10554,1.2.0.0/16,209 12025 10753 1 1
61991,1.2.0.0/16,3216 2914 7029 63264 1 1
61989,1.2.0.0/16,3216 2914 7029 63264 1 1
36263,1.2.0.0/16,3361 3549 10753 1 1
61980,1.2.0.0/16,3216 2914 7029 63264 1 1
36247,1.2.0.0/16,3549 10753 1 1
61964,1.2.0.0/16,3216 2914 7029 63264 1 1
9974,1.2.0.0/16,3786 4809 15412 15802 57187 43531 5738 10753 1 1
61411,1.2.0.0/16,3216 2914 7029 63264 1 1
61372,1.2.0.0/16,8732 20640 25418 1 1
61325,1.2.0.0/16,8732 20640 25418 1 1
61288,1.2.0.0/16,12741 3356 10753 1 1
9851,1.2.0.0/16,4766 4809 15412 15802 57187 43531 5738 10753 1 1
9848,1.2.0.0/16,6453 25418 1 1
61285,1.2.0.0/16,8359 20640 25418 1 1
35206,1.2.0.0/16,3356 10753 1 1
395265,1.2.0.0/16,3356 10753 1 1
395286,1.2.0.0/16,20115 3549 10753 1 1
35227,1.2.0.0/16,8881 6461 26114 1 1
60944,1.2.0.0/16,3216 2914 7029 63264 1 1
60879,1.2.0.0/16,3216 2914 7029 63264 1 1
9430,1.2.0.0/16,132215 9583 20640 25418 1 1
60864,1.2.0.0/16,3216 2914 7029 63264 1 1
60835,1.2.0.0/16,28884 8359 20640 25418 1 1
9398,1.2.0.0/16,10026 4657 12025 10753 1 1
60713,1.2.0.0/16,12741 3356 10753 1 1
9276,1.2.0.0/16,3786 4809 15412 15802 57187 43531 5738 10753 1 1
60649,1.2.0.0/16,3216 2914 7029 63264 1 1
9105,1.2.0.0/16,13285 3356 10753 1 1
60542,1.2.0.0/16,3216 2914 7029 63264 1 1
8850,1.2.0.0/16,12389 4809 15412 15802 57187 43531 5738 10753 1 1
60287,1.2.0.0/16,3216 2914 7029 63264 1 1
60072,1.2.0.0/16,3216 2914 7029 63264 1 1
8545,1.2.0.0/16,6939 13536 5738 10753 1 1
8542,1.2.0.0/16,30950 3549 10753 1 1
59979,1.2.0.0/16,29226 20640 25418 1 1
59937,1.2.0.0/16,3216 2914 7029 63264 1 1
8469,1.2.0.0/16,20640 25418 1 1
59906,1.2.0.0/16,3216 2914 7029 63264 1 1
8057,1.2.0.0/16,3356 10753 1 1
265160,1.2.0.0/16,28310 6939 13536 5738 10753 1 1
59406,1.2.0.0/16,3216 2914 7029 63264 1 1
6877,1.2.0.0/16,6849 3549 10753 1 1
58314,1.2.0.0/16,9002 286 25418 1 1
32589,1.2.0.0/16,3549 10753 1 1
6869,1.2.0.0/16,12389 4809 15412 15802 57187 43531 5738 10753 1 1
264060,1.2.0.0/16,61889 6939 13536 5738 10753 1 1
58306,1.2.0.0/16,9002 286 25418 1 1
32541,1.2.0.0/16,3549 10753 1 1
58106,1.2.0.0/16,12843 20640 25418 1 1
263860,1.2.0.0/16,4230 3549 10753 1 1
263866,1.2.0.0/16,262832 28126 6939 13536 5738 10753 1 1
58112,1.2.0.0/16,3216 2914 7029 63264 1 1
134831,1.2.0.0/16,4657 12025 10753 1 1
31954,1.2.0.0/16,3356 10753 1 1
263186,1.2.0.0/16,4270 3597 3549 10753 1 1
57432,1.2.0.0/16,3216 2914 7029 63264 1 1
263062,1.2.0.0/16,28263 6939 13536 5738 10753 1 1
57314,1.2.0.0/16,42861 20640 25418 1 1
263028,1.2.0.0/16,262505 6939 13536 5738 10753 1 1
57274,1.2.0.0/16,3216 2914 7029 63264 1 1
5671,1.2.0.0/16,25993 7018 12989 2516 2510 10026 4657 12025 10753 1 1
57102,1.2.0.0/16,21219 20640 25418 1 1
262856,1.2.0.0/16,18881 6762 4657 12025 10753 1 1
262766,1.2.0.0/16,23106 3549 10753 1 1
262772,1.2.0.0/16,18881 6762 4657 12025 10753 1 1
57018,1.2.0.0/16,9002 286 25418 1 1
262630,1.2.0.0/16,262903 26615 3549 10753 1 1
56876,1.2.0.0/16,34309 32787 10753 1 1
5439,1.2.0.0/16,174 5738 10753 1 1
262624,1.2.0.0/16,3549 10753 1 1
56882,1.2.0.0/16,6939 13536 5738 10753 1 1
262636,1.2.0.0/16,28303 6939 13536 5738 10753 1 1
262642,1.2.0.0/16,52965 3549 10753 1 1
56888,1.2.0.0/16,3216 2914 7029 63264 1 1
262627,1.2.0.0/16,18881 6762 4657 12025 10753 1 1
262633,1.2.0.0/16,3549 10753 1 1
56879,1.2.0.0/16,3216 2914 7029 63264 1 1
262428,1.2.0.0/16,6939 13536 5738 10753 1 1
56674,1.2.0.0/16,3216 2914 7029 63264 1 1
5069,1.2.0.0/16,2828 10753 1 1
56506,1.2.0.0/16,60764 20640 25418 1 1
5006,1.2.0.0/16,22637 6461 26114 1 1
30717,1.2.0.0/16,20115 3549 10753 1 1
262176,1.2.0.0/16,3549 10753 1 1
5003,1.2.0.0/16,3900 6461 26114 1 1
262194,1.2.0.0/16,22927 3549 10753 1 1
56440,1.2.0.0/16,3216 2914 7029 63264 1 1
4943,1.2.0.0/16,2914 7029 63264 1 1
56380,1.2.0.0/16,3216 2914 7029 63264 1 1
56365,1.2.0.0/16,3216 2914 7029 63264 1 1
52162,1.2.0.0/16,3216 2914 7029 63264 1 1
52047,1.2.0.0/16,8732 20640 25418 1 1
605,1.2.0.0/16,2828 10753 1 1
52042,1.2.0.0/16,3216 2914 7029 63264 1 1
52006,1.2.0.0/16,3216 2914 7029 63264 1 1
26264,1.2.0.0/16,3549 10753 1 1
51984,1.2.0.0/16,16030 6939 13536 5738 10753 1 1
547,1.2.0.0/16,3549 10753 1 1
51981,1.2.0.0/16,8359 20640 25418 1 1
51956,1.2.0.0/16,3216 2914 7029 63264 1 1
51641,1.2.0.0/16,29226 20640 25418 1 1
196,1.2.0.0/16,7018 12989 2516 2510 10026 4657 12025 10753 1 1
51633,1.2.0.0/16,3216 2914 7029 63264 1 1
51422,1.2.0.0/16,3216 2914 7029 63264 1 1
51419,1.2.0.0/16,43727 20640 25418 1 1
51418,1.2.0.0/16,3216 2914 7029 63264 1 1
25680,1.2.0.0/16,7795 3549 10753 1 1
51397,1.2.0.0/16,3216 2914 7029 63264 1 1
51360,1.2.0.0/16,8359 20640 25418 1 1
51339,1.2.0.0/16,3216 2914 7029 63264 1 1
51219,1.2.0.0/16,29226 20640 25418 1 1
51161,1.2.0.0/16,3216 2914 7029 63264 1 1
51118,1.2.0.0/16,21414 20640 25418 1 1
51078,1.2.0.0/16,3216 2914 7029 63264 1 1
50713,1.2.0.0/16,3216 2914 7029 63264 1 1
50640,1.2.0.0/16,3216 2914 7029 63264 1 1
50596,1.2.0.0/16,31133 3549 10753 1 1
24869,1.2.0.0/16,3269 174 5738 10753 1 1
50586,1.2.0.0/16,3216 2914 7029 63264 1 1
24796,1.2.0.0/16,6939 13536 5738 10753 1 1
50513,1.2.0.0/16,8595 20640 25418 1 1
50477,1.2.0.0/16,8359 20640 25418 1 1
50416,1.2.0.0/16,3216 2914 7029 63264 1 1
50341,1.2.0.0/16,3216 2914 7029 63264 1 1
50338,1.2.0.0/16,3216 2914 7029 63264 1 1
50225,1.2.0.0/16,8732 20640 25418 1 1
24501,1.2.0.0/16,4755 10026 4657 12025 10753 1 1
50218,1.2.0.0/16,8732 20640 25418 1 1
50174,1.2.0.0/16,31133 3549 10753 1 1
24449,1.2.0.0/16,4826 3491 3549 10753 1 1
50166,1.2.0.0/16,3216 2914 7029 63264 1 1
50149,1.2.0.0/16,8732 20640 25418 1 1
24396,1.2.0.0/16,9381 20640 25418 1 1
50113,1.2.0.0/16,9002 286 25418 1 1
24286,1.2.0.0/16,17676 6461 26114 1 1
50003,1.2.0.0/16,3216 2914 7029 63264 1 1
50002,1.2.0.0/16,3216 2914 7029 63264 1 1
204227,1.2.0.0/16,34224 20640 25418 1 1
49916,1.2.0.0/16,29226 20640 25418 1 1
49897,1.2.0.0/16,52041 20640 25418 1 1
204202,1.2.0.0/16,174 5738 10753 1 1
49891,1.2.0.0/16,43727 20640 25418 1 1
49886,1.2.0.0/16,3216 2914 7029 63264 1 1
49777,1.2.0.0/16,3216 2914 7029 63264 1 1
49684,1.2.0.0/16,3216 2914 7029 63264 1 1
203959,1.2.0.0/16,3223 20640 25418 1 1
49648,1.2.0.0/16,3216 2914 7029 63264 1 1
49558,1.2.0.0/16,31133 3549 10753 1 1
49531,1.2.0.0/16,3216 2914 7029 63264 1 1
203722,1.2.0.0/16,29396 43531 5738 10753 1 1
49411,1.2.0.0/16,3216 2914 7029 63264 1 1
203688,1.2.0.0/16,12741 3356 10753 1 1
49377,1.2.0.0/16,3216 2914 7029 63264 1 1
203636,1.2.0.0/16,15772 20640 25418 1 1
49325,1.2.0.0/16,31133 3549 10753 1 1
23571,1.2.0.0/16,3786 4809 15412 15802 57187 43531 5738 10753 1 1
203599,1.2.0.0/16,9049 6939 13536 5738 10753 1 1
49288,1.2.0.0/16,3216 2914 7029 63264 1 1
49253,1.2.0.0/16,3216 2914 7029 63264 1 1
49107,1.2.0.0/16,31133 3549 10753 1 1
23233,1.2.0.0/16,3356 10753 1 1
203261,1.2.0.0/16,12741 3356 10753 1 1
48950,1.2.0.0/16,3216 2914 7029 63264 1 1
48780,1.2.0.0/16,3216 2914 7029 63264 1 1
203081,1.2.0.0/16,3327 20640 25418 1 1
48770,1.2.0.0/16,20764 20640 25418 1 1
203068,1.2.0.0/16,29119 3549 10753 1 1
48757,1.2.0.0/16,31133 3549 10753 1 1
48739,1.2.0.0/16,30733 6453 25418 1 1
48320,1.2.0.0/16,31133 3549 10753 1 1
48176,1.2.0.0/16,31133 3549 10753 1 1
48035,1.2.0.0/16,3216 2914 7029 63264 1 1
48009,1.2.0.0/16,29226 20640 25418 1 1
47974,1.2.0.0/16,3216 2914 7029 63264 1 1
47934,1.2.0.0/16,8595 20640 25418 1 1
22156,1.2.0.0/16,3561 4637 32787 10753 1 1
47873,1.2.0.0/16,3216 2914 7029 63264 1 1
22091,1.2.0.0/16,3549 10753 1 1
202119,1.2.0.0/16,43531 5738 10753 1 1
47808,1.2.0.0/16,3216 2914 7029 63264 1 1
201995,1.2.0.0/16,174 5738 10753 1 1
47684,1.2.0.0/16,3216 2914 7029 63264 1 1
201524,1.2.0.0/16,21183 12713 6461 26114 1 1
47213,1.2.0.0/16,9002 286 25418 1 1
199332,1.2.0.0/16,43531 5738 10753 1 1
45021,1.2.0.0/16,31133 3549 10753 1 1
18904,1.2.0.0/16,3549 10753 1 1
198932,1.2.0.0/16,8744 39289 31133 3549 10753 1 1
44621,1.2.0.0/16,8732 20640 25418 1 1
18811,1.2.0.0/16,3549 10753 1 1
44519,1.2.0.0/16,41165 16265 32787 10753 1 1
198830,1.2.0.0/16,28716 20640 25418 1 1
44528,1.2.0.0/16,3216 2914 7029 63264 1 1
198702,1.2.0.0/16,9002 286 25418 1 1
44391,1.2.0.0/16,8359 20640 25418 1 1
18434,1.2.0.0/16,3356 10753 1 1
44151,1.2.0.0/16,8359 20640 25418 1 1
198426,1.2.0.0/16,174 5738 10753 1 1
44115,1.2.0.0/16,3216 2914 7029 63264 1 1
198281,1.2.0.0/16,12301 20640 25418 1 1
43970,1.2.0.0/16,3216 2914 7029 63264 1 1
198218,1.2.0.0/16,174 5738 10753 1 1
43907,1.2.0.0/16,3216 2914 7029 63264 1 1
198200,1.2.0.0/16,9198 6939 13536 5738 10753 1 1
43889,1.2.0.0/16,3216 2914 7029 63264 1 1
18157,1.2.0.0/16,3786 4809 15412 15802 57187 43531 5738 10753 1 1
198185,1.2.0.0/16,20640 25418 1 1
43874,1.2.0.0/16,3216 2914 7029 63264 1 1
18103,1.2.0.0/16,10217 20640 25418 1 1
198131,1.2.0.0/16,29414 196844 20640 25418 1 1
43820,1.2.0.0/16,3216 2914 7029 63264 1 1
198112,1.2.0.0/16,12741 3356 10753 1 1
43801,1.2.0.0/16,3216 2914 7029 63264 1 1
43781,1.2.0.0/16,3216 2914 7029 63264 1 1
43752,1.2.0.0/16,13092 20965 11537 1 1
198063,1.2.0.0/16,3356 10753 1 1
198072,1.2.0.0/16,6939 13536 5738 10753 1 1
43761,1.2.0.0/16,3216 2914 7029 63264 1 1
17970,1.2.0.0/16,4637 32787 10753 1 1
197998,1.2.0.0/16,31133 3549 10753 1 1
43687,1.2.0.0/16,3216 2914 7029 63264 1 1
17785,1.2.0.0/16,4134 4809 15412 15802 57187 43531 5738 10753 1 1
197813,1.2.0.0/16,5588 286 25418 1 1
43502,1.2.0.0/16,29076 20640 25418 1 1
197586,1.2.0.0/16,12346 6453 25418 1 1
43275,1.2.0.0/16,3216 2914 7029 63264 1 1
17465,1.2.0.0/16,55410 3356 10753 1 1
197493,1.2.0.0/16,25408 9002 286 25418 1 1
43182,1.2.0.0/16,3216 2914 7029 63264 1 1
17435,1.2.0.0/16,4826 3491 3549 10753 1 1
197463,1.2.0.0/16,5089 286 25418 1 1
43152,1.2.0.0/16,9002 286 25418 1 1
197443,1.2.0.0/16,20485 4809 15412 15802 57187 43531 5738 10753 1 1
43132,1.2.0.0/16,12389 4809 15412 15802 57187 43531 5738 10753 1 1
197312,1.2.0.0/16,6730 286 25418 1 1
43001,1.2.0.0/16,8359 20640 25418 1 1
17203,1.2.0.0/16,3356 10753 1 1
197231,1.2.0.0/16,12741 3356 10753 1 1
42920,1.2.0.0/16,3216 2914 7029 63264 1 1
197161,1.2.0.0/16,8220 286 25418 1 1
42850,1.2.0.0/16,3216 2914 7029 63264 1 1
42749,1.2.0.0/16,6453 25418 1 1
197060,1.2.0.0/16,3327 20640 25418 1 1
197069,1.2.0.0/16,8262 3356 10753 1 1
42758,1.2.0.0/16,31133 3549 10753 1 1
196838,1.2.0.0/16,42313 12713 6461 26114 1 1
42527,1.2.0.0/16,9002 286 25418 1 1
42301,1.2.0.0/16,29632 20640 25418 1 1
42245,1.2.0.0/16,3216 2914 7029 63264 1 1
42231,1.2.0.0/16,3216 2914 7029 63264 1 1
42190,1.2.0.0/16,3216 2914 7029 63264 1 1
42144,1.2.0.0/16,9002 286 25418 1 1
42110,1.2.0.0/16,3216 2914 7029 63264 1 1
41942,1.2.0.0/16,3216 2914 7029 63264 1 1
41929,1.2.0.0/16,31133 3549 10753 1 1
41826,1.2.0.0/16,3216 2914 7029 63264 1 1
41706,1.2.0.0/16,3216 2914 7029 63264 1 1
41681,1.2.0.0/16,3216 2914 7029 63264 1 1
41447,1.2.0.0/16,31133 3549 10753 1 1
15660,1.2.0.0/16,3269 174 5738 10753 1 1
41377,1.2.0.0/16,8492 20640 25418 1 1
41258,1.2.0.0/16,3216 2914 7029 63264 1 1
15495,1.2.0.0/16,5400 286 25418 1 1
41212,1.2.0.0/16,3216 2914 7029 63264 1 1
15349,1.2.0.0/16,3356 10753 1 1
41066,1.2.0.0/16,3216 2914 7029 63264 1 1
41034,1.2.0.0/16,9002 286 25418 1 1
41033,1.2.0.0/16,3216 2914 7029 63264 1 1
39911,1.2.0.0/16,3216 2914 7029 63264 1 1
39850,1.2.0.0/16,3216 2914 7029 63264 1 1
39789,1.2.0.0/16,3216 2914 7029 63264 1 1
39749,1.2.0.0/16,3216 2914 7029 63264 1 1
39735,1.2.0.0/16,9002 286 25418 1 1
39718,1.2.0.0/16,3216 2914 7029 63264 1 1
39429,1.2.0.0/16,8359 20640 25418 1 1
13604,1.2.0.0/16,3356 10753 1 1
39321,1.2.0.0/16,3216 2914 7029 63264 1 1
39167,1.2.0.0/16,30733 6453 25418 1 1
13433,1.2.0.0/16,3356 10753 1 1
39150,1.2.0.0/16,6939 13536 5738 10753 1 1
39101,1.2.0.0/16,3216 2914 7029 63264 1 1
39092,1.2.0.0/16,9002 286 25418 1 1
13341,1.2.0.0/16,22561 3257 5738 10753 1 1
39058,1.2.0.0/16,29226 20640 25418 1 1
35824,1.2.0.0/16,8732 20640 25418 1 1
35823,1.2.0.0/16,3216 2914 7029 63264 1 1
35631,1.2.0.0/16,20764 20640 25418 1 1
61143,1.2.0.0/16,13208 3549 10753 1 1
9706,1.2.0.0/16,4766 4809 15412 15802 57187 43531 5738 10753 1 1
35423,1.2.0.0/16,3216 2914 7029 63264 1 1
61121,1.2.0.0/16,28968 6939 13536 5738 10753 1 1
9684,1.2.0.0/16,3786 4809 15412 15802 57187 43531 5738 10753 1 1
35401,1.2.0.0/16,9002 286 25418 1 1
395254,1.2.0.0/16,11290 3549 10753 1 1
35195,1.2.0.0/16,3216 2914 7029 63264 1 1
394953,1.2.0.0/16,209 12025 10753 1 1
34894,1.2.0.0/16,3216 2914 7029 63264 1 1
34866,1.2.0.0/16,31133 3549 10753 1 1
60575,1.2.0.0/16,3216 2914 7029 63264 1 1
394917,1.2.0.0/16,2152 2828 10753 1 1
34858,1.2.0.0/16,3216 2914 7029 63264 1 1
34804,1.2.0.0/16,31133 3549 10753 1 1
394836,1.2.0.0/16,22911 3356 10753 1 1
34777,1.2.0.0/16,8359 20640 25418 1 1
394785,1.2.0.0/16,3356 10753 1 1
34747,1.2.0.0/16,3216 2914 7029 63264 1 1
34688,1.2.0.0/16,6939 13536 5738 10753 1 1
394747,1.2.0.0/16,3549 10753 1 1
394768,1.2.0.0/16,33491 3356 10753 1 1
34709,1.2.0.0/16,3216 2914 7029 63264 1 1
34557,1.2.0.0/16,3216 2914 7029 63264 1 1
394437,1.2.0.0/16,3356 10753 1 1
34378,1.2.0.0/16,3216 2914 7029 63264 1 1
34228,1.2.0.0/16,2119 286 25418 1 1
394287,1.2.0.0/16,3356 10753 1 1
8532,1.2.0.0/16,3308 1299 7029 63264 1 1
34249,1.2.0.0/16,3216 2914 7029 63264 1 1
34241,1.2.0.0/16,3216 2914 7029 63264 1 1
394111,1.2.0.0/16,4826 3491 3549 10753 1 1
34052,1.2.0.0/16,29226 20640 25418 1 1
34021,1.2.0.0/16,28877 43531 5738 10753 1 1
394080,1.2.0.0/16,3549 10753 1 1
59762,1.2.0.0/16,35297 20640 25418 1 1
59756,1.2.0.0/16,2529 7473 12025 10753 1 1
265510,1.2.0.0/16,22566 174 5738 10753 1 1
8325,1.2.0.0/16,3267 20640 25418 1 1
394101,1.2.0.0/16,6461 26114 1 1
34042,1.2.0.0/16,6939 13536 5738 10753 1 1
394097,1.2.0.0/16,6327 3356 10753 1 1
34038,1.2.0.0/16,3216 2914 7029 63264 1 1
59737,1.2.0.0/16,31042 3549 10753 1 1
8300,1.2.0.0/16,3303 7029 63264 1 1
34017,1.2.0.0/16,3216 2914 7029 63264 1 1
59641,1.2.0.0/16,12668 20640 25418 1 1
8204,1.2.0.0/16,8220 286 25418 1 1
59635,1.2.0.0/16,47843 42337 12880 6453 25418 1 1
265389,1.2.0.0/16,16397 6939 13536 5738 10753 1 1
57424,1.2.0.0/16,31133 3549 10753 1 1
31707,1.2.0.0/16,3267 20640 25418 1 1
31425,1.2.0.0/16,3216 2914 7029 63264 1 1
134245,1.2.0.0/16,45671 3549 10753 1 1
31368,1.2.0.0/16,9002 286 25418 1 1
134236,1.2.0.0/16,58889 58715 6453 25418 1 1
31359,1.2.0.0/16,3216 2914 7029 63264 1 1
133817,1.2.0.0/16,7713 32787 10753 1 1
30943,1.2.0.0/16,3216 2914 7029 63264 1 1
133686,1.2.0.0/16,9498 10026 4657 12025 10753 1 1
132435,1.2.0.0/16,9304 4809 15412 15802 57187 43531 5738 10753 1 1
132438,1.2.0.0/16,58691 10102 6453 25418 1 1
29561,1.2.0.0/16,3216 2914 7029 63264 1 1
3826,1.2.0.0/16,2828 10753 1 1
55263,1.2.0.0/16,3549 10753 1 1
132423,1.2.0.0/16,55410 3356 10753 1 1
29546,1.2.0.0/16,3216 2914 7029 63264 1 1
29119,1.2.0.0/16,3549 10753 1 1
29116,1.2.0.0/16,57422 29107 16265 32787 10753 1 1
131993,1.2.0.0/16,4755 10026 4657 12025 10753 1 1
131693,1.2.0.0/16,7713 32787 10753 1 1
131702,1.2.0.0/16,23947 43531 5738 10753 1 1
28825,1.2.0.0/16,31133 3549 10753 1 1
28736,1.2.0.0/16,8732 20640 25418 1 1
28709,1.2.0.0/16,6939 13536 5738 10753 1 1
131586,1.2.0.0/16,2914 7029 63264 1 1
131589,1.2.0.0/16,2914 7029 63264 1 1
28712,1.2.0.0/16,3216 2914 7029 63264 1 1
131583,1.2.0.0/16,23655 43531 5738 10753 1 1
28703,1.2.0.0/16,3216 2914 7029 63264 1 1
25592,1.2.0.0/16,28917 20640 25418 1 1
24823,1.2.0.0/16,3216 2914 7029 63264 1 1
24797,1.2.0.0/16,3216 2914 7029 63264 1 1
24658,1.2.0.0/16,8359 20640 25418 1 1
24588,1.2.0.0/16,3216 2914 7029 63264 1 1
24576,1.2.0.0/16,42861 20640 25418 1 1
201502,1.2.0.0/16,3269 174 5738 10753 1 1
21483,1.2.0.0/16,3216 2914 7029 63264 1 1
21332,1.2.0.0/16,3216 2914 7029 63264 1 1
20631,1.2.0.0/16,31133 3549 10753 1 1
16345,1.2.0.0/16,3216 2914 7029 63264 1 1
16064,1.2.0.0/16,3216 2914 7029 63264 1 1
16043,1.2.0.0/16,3216 2914 7029 63264 1 1
15930,1.2.0.0/16,31133 3549 10753 1 1
15556,1.2.0.0/16,3216 2914 7029 63264 1 1
15428,1.2.0.0/16,31133 3549 10753 1 1
13296,1.2.0.0/16,3216 2914 7029 63264 1 1
